Body Id,Platform,Primer Color,Topcoat Color,Topcoat Last Used,Ambient Humidity,Ambient Temperature,Paint Temperature,Paint Pressure,Electrical Resistivity,Paint Viscosity,Basecoat Humidity,Basecoat Temperature,Clearcoat Humidity,Clearcoat Temperature,Engine Run Number,Primer Applied,Dust Defect
AW06M77599,W207,PK02,BK10,55,68.7289276,25.4053192,25.2000008,6.36853933,225,41.92,72.9280167,25.1167336,72.8307419,25.3728943,1,1,1
VBJ6L22309,BLR,MK01,BK16,20,69.3385239,25.3080444,25.2999992,6.52359581,225,41.92,72.9280167,25.1167336,72.5097275,25.3404694,1,0,1
AW06M77600,W207,MK08,BK12,15,68.7613525,25.4701691,25.2000008,6.40898895,225,41.92,72.9280167,25.1167336,72.4156952,25.3728943,1,1,0
AZ06M85884,S101,MK09,BK11,100,67.3540878,25.5642052,25.2999992,6.316854,225,41.92,72.9280167,25.1167336,71.9033737,25.4053192,1,1,1
VBJ6L22312,BLR,MK01,BK16,7,66.264595,25.7587547,25.2999992,6.49662924,225,41.92,72.8631668,25.3080444,71.4850845,25.5642052,1,0,1
VBJ6L22363,BLR,MK01,BK16,4,65.5901413,25.9500656,25.2999992,6.73707867,225,41.92,72.9928665,25.2756195,71.005188,25.6939049,1,0,0
AW06M77594,W207,PK02,BK08,24,65.2042847,26.0765266,25.2999992,6.53258419,225,41.92,72.8955917,25.4377441,71.005188,25.5966301,1,1,1
VBJ6L00040,BLR,MK01,BK16,4,63.0285378,26.3975372,25.2999992,6.3887639,225,41.92,72.765892,25.3728943,71.2613525,25.5317802,1,0,0
VBJ6L22664,BLR,MK01,BK16,4,63.4760056,26.3975372,25.2999992,6.75280905,225,41.92,72.9604416,25.3728943,71.9357986,25.3080444,1,0,1
AW06M77603,W207,PK02,BK10,26,62.5453987,26.5272408,25.3999996,6.97977543,225,41.92,72.9604416,25.3080444,72.3184204,25.2431908,1,1,1
VNJ6L63385,BLR,MK01,BK16,4,63.6673164,26.3002625,25.2999992,6.41123581,225,41.92,72.8631668,25.2140083,72.3832703,25.1491585,1,0,0
AW06M77602,W207,PK02,BK07,2630,61.7769165,26.5596657,25.3999996,6.30786514,225,41.92,72.9604416,25.1815834,72.4481201,25.1815834,1,1,1
AW06M77601,W207,PK02,BK07,122,44.1861229,31.1413765,26,6.31910133,225,41.92,71.5175095,25.8527908,70.5901489,26.494812,1,1,0
VBJ6L22304,BLR,MK01,BK16,127,43.6413765,31.0765266,26.1000004,6.25842714,225,41.92,72.1271133,25.9824905,71.0376129,26.27108,1,0,0
AZ06M85879,S101,PK02,BK01,213,47.6491585,30.1783409,26.1000004,6.18651676,225,41.92,72.4481201,25.7587547,71.7088242,25.7587547,1,1,0
AZ06M85883,S101,MK09,BK11,153,45.0843086,30.4345016,26.1000004,5.67865181,225,41.92,72.480545,25.7263298,72.8631668,25.4993515,1,1,1
VPJ6L17516,BLRPICKUP,MK01,BK16,11,45.8527908,29.9221802,26.1000004,6.22921371,225,41.92,72.7367096,25.4993515,73.6965027,25.2140083,1,1,0
VNJ6L63371,BLR,MK01,BK16,1,45.5642052,30.1134911,26.1000004,6.17528105,225,41.92,72.9604416,25.5317802,73.7613525,25.1491585,1,0,0
AWJ6L11452,W207,MK09,BK11,9,47.7756195,29.8249054,26.1000004,6.2382021,225,41.92,73.0869064,25.1815834,74.7211456,24.9254227,1,1,0
AW06M77605,W207,MK08,BK12,166,48.6413765,29.6660194,26.1000004,6.13033724,225,41.92,73.1517563,25.3080444,74.8184204,24.8605728,1,1,0
AW06M77607,W207,MK09,BK11,15,46.27108,29.6011696,26.2000008,6.17078638,225,41.92,72.8631668,24.8605728,75.6193314,24.636837,1,1,1
AW06M77608,W207,PK02,BK07,42,52.1011696,29.4422836,26.2999992,6.48314619,225,41.92,72.8631668,24.8605728,73.9526596,25.629055,1,1,0
AW06M77606,W207,MK08,BK12,25,51.9714661,29.6660194,26.2999992,6.8112359,225,41.92,72.8631668,24.8605728,73.4079132,25.8203659,1,1,1
AW06M77586,W207,MK08,BK12,6,50.1134911,30.1783409,26.2999992,6.75280905,225,41.92,72.8631668,24.8605728,73.0544739,25.9500656,1,1,1
AW06M77610,W207,PK02,BK07,12,52.7431908,29.121273,26.2999992,6.66741562,225,41.92,72.8631668,24.8605728,73.5376129,25.7263298,1,1,1
AWJ6L11449,W207,MK09,BK11,22,52.4221802,28.9299622,26.2999992,6.17752838,225,41.92,72.8631668,24.8605728,73.5700378,25.629055,1,1,0
AZ06M85885,S101,MK09,BK11,3,52.7756195,28.9623871,26.2999992,6.25393248,225,41.92,72.8631668,24.8605728,73.8553848,25.4993515,1,1,1
VBJ6L00029,BLR,MK01,BK16,45,53.7354088,28.8651123,26.2999992,6.28089905,225,41.92,72.8631668,24.8605728,74.2088242,25.4701691,1,0,0
AZ06M85887,S101,PK02,BK01,56,53.3495483,28.9299622,26.3999996,6.35280895,225,41.92,72.8631668,24.8605728,74.3709488,25.3728943,1,1,0
VBJ6L00070,BLR,MK01,BK16,8,54.121273,28.6413765,26.3999996,6.72359562,225,41.92,72.8631668,24.8605728,74.4649811,25.3728943,1,0,0
VBJ6L00070,BLR,MK01,BK16,16,52.0363197,29.0564232,26.5,6.17078638,225,41.92,72.9604416,25.4377441,72.2859955,25.8527908,2,0,0
VMJ6L65632,BLR,PK02,BK01,23,52.3573303,29.280159,26.3999996,6.25842714,225,41.92,72.765892,25.4993515,72.6070099,25.7263298,1,1,0
AWJ6L11453,W207,MK09,BK11,31,52.5810661,29.6011696,26.5,6.55955076,225,41.92,73.0252914,25.5966301,73.7937775,25.629055,1,1,0
AWJ6L11373,W207,MK09,BK11,3,51.8774338,29.795723,26.5,6.56853962,225,41.92,72.8955917,25.7263298,74.3385239,25.5317802,1,1,0
AWJ6L11372,W207,MK09,BK11,3,49.280159,29.8249054,26.5,6.94606733,225,41.92,73.0252914,25.7263298,74.497406,25.4377441,1,1,0
VPJ6L17578,BLRPICKUP,PK02,BK08,1234,86.0635605,22.136837,25.3999996,6.32134819,245,40.97,72.9928665,24.9254227,74.1439743,26.9747086,1,1,0
VMJ6L65824,BLR,PK02,BK16,1018,85.9695206,22.136837,25.3999996,6.09438229,245,40.97,72.9928665,24.9546051,74.0499344,26.9747086,1,1,1
AZ06M85886,S101,PK02,BK01,1018,85.774971,22.1692619,25.2999992,6.44269657,245,40.97,72.9604416,24.9546051,73.8553848,27.0395622,1,1,0
VNJ6L63396,BLR,MK01,BK16,4,85.8398209,22.2016869,25.2999992,6.40224743,245,40.97,73.0544739,24.9546051,73.6640778,27.0071335,1,1,1
AWJ6L11319,W207,MK09,BK11,1012,85.6485138,22.2016869,25.3999996,6.58876419,245,40.97,73.0252914,24.98703,73.7613525,27.0071335,1,0,1
VPJ6L17589,BLRPICKUP,PK02,BK08,10,85.5188065,22.2016869,25.2999992,6.75730324,245,40.97,73.0252914,24.98703,73.8262024,26.9747086,1,1,1
VNJ6L63377,BLR,MK01,BK16,6,85.3923492,22.2016869,25.2999992,6.32134819,245,40.97,73.0252914,24.98703,73.9850845,26.9747086,1,0,1
VNJ6L63339,BLR,MK01,BK16,3,85.7425461,22.2341118,25.2999992,6.46966314,245,40.97,73.0252914,24.98703,74.1147919,26.9747086,1,1,1
VBJ6L00044,BLR,MK01,BK16,2,85.4863815,22.2341118,25.2999992,6.3505621,245,40.97,73.0252914,24.98703,74.0499344,26.9747086,1,0,0
VBJ6L23045,BLR,MK01,BK16,2,85.774971,22.2341118,25.2999992,7.04494381,245,40.97,73.0252914,24.98703,74.1439743,27.0071335,1,0,0
VMJ6L65903,BLR,PK02,BK16,2,85.6809387,22.2341118,25.2999992,6.41573048,245,40.97,73.0252914,24.98703,73.9526596,27.0071335,1,1,0
VBJ6L00047,BLR,MK01,BK16,2,85.9695206,22.2632942,25.2000008,6.26516867,245,40.97,73.0252914,24.98703,74.0499344,27.0071335,1,0,0
VBJ6L23008,BLR,MK01,BK16,3,85.6160889,22.2341118,25.2000008,6.53483152,245,40.97,73.0252914,24.98703,73.8878098,26.9747086,1,0,0
AWJ6L11450,W207,MK09,BK11,20,85.551239,22.2341118,25.2000008,6.33258438,245,40.97,73.0252914,24.98703,74.1147919,27.0071335,1,1,0
VBJ6L22300,BLR,MK01,BK16,4,85.6485138,22.2341118,25.2000008,6.76404524,245,40.97,73.0252914,24.98703,73.9850845,27.0071335,1,0,0
ARJ6L62167,LTV,MK04,####,11346,85.7425461,22.295723,25.2000008,6.31235981,245,40.97,73.0252914,24.98703,74.0175095,26.9747086,1,0,0
VBJ6L22663,BLR,MK01,BK16,7,85.4863815,22.3605728,25.2000008,6.48539352,245,40.97,73.0252914,24.98703,73.9850845,26.9747086,1,0,1
VBJ6L00048,BLR,MK01,BK16,2,85.4247742,22.3605728,25.2000008,6.2831459,245,40.97,73.0252914,24.98703,74.1763992,26.9747086,1,0,0
VBJ6L00135,BLR,MK01,BK16,2,85.4247742,22.3605728,25.2000008,6.96404505,245,40.97,73.0252914,24.98703,73.9526596,27.0395622,1,0,0
VPJ6L17580,BLRPICKUP,PK02,BK08,33,85.4863815,22.3929977,25.2000008,6.27415752,245,40.97,73.0252914,24.98703,74.0823669,27.0071335,1,0,0
VBJ6L22670,BLR,MK01,BK16,4,85.2302246,22.4254227,25.2000008,6.49887657,245,40.97,73.0252914,24.98703,73.9850845,26.9747086,1,0,0
VBJ6L23006,BLR,MK01,BK16,3,85.006485,22.4902725,25.2000008,6.894382,245,40.97,73.0252914,24.98703,73.9526596,27.0071335,1,0,0
ARJ6L62153,LTV,MK01,BK16,1,85.0389099,22.4902725,25.2000008,6.37752819,245,40.97,73.0252914,24.98703,74.0823669,27.0395622,1,0,1
VPJ6L17586,BLRPICKUP,PK02,BK08,10,84.7179031,22.5843086,25.2000008,6.91235971,245,40.97,73.0252914,24.98703,73.9850845,27.0071335,1,1,1
VMJ6L65981,BLR,PK02,BK16,6,84.2704315,22.6815834,25.2000008,6.39775276,245,40.97,73.0252914,24.98703,73.9526596,27.0071335,1,1,0
VPJ6L17584,BLRPICKUP,PK02,BK08,6,84.2055817,22.778862,25.2999992,6.45617962,245,40.97,73.0252914,24.98703,73.9202347,27.0395622,1,1,1
AWJ6L11454,W207,MK09,BK11,34,83.5019455,22.778862,25.2999992,6.2831459,245,40.97,73.0252914,24.98703,73.9202347,27.0395622,1,1,0
AWJ6L11447,W207,MK09,BK11,1,83.5019455,22.778862,25.2999992,6.2831459,245,40.97,73.0252914,24.98703,73.9202347,27.0395622,1,1,1
VBJ6L22667,BLR,MK01,BK16,14,82.3476028,22.8404694,25.2999992,6.48314619,245,40.97,73.0252914,24.98703,73.9526596,27.0395622,1,0,0
AWJ6L11455,W207,MK09,BK11,7,82.6361923,22.8080444,25.2999992,6.36853933,245,40.97,73.0252914,24.98703,73.9526596,27.0071335,1,1,0
AWJ6L11451,W207,MK09,BK11,3,82.4773026,22.8404694,25.2999992,6.80674171,245,40.97,73.0252914,24.98703,73.9202347,27.0071335,1,1,0
AW06M77578,W207,MK09,BK11,2,82.2503281,22.8728943,25.2999992,6.373034,245,40.97,73.0252914,24.98703,73.9526596,27.0071335,1,1,1
VMJ6L65832,BLR,PK02,BK16,9,82.5389099,22.9377441,25.2999992,7.00898886,245,40.97,73.0252914,24.98703,73.9202347,27.0071335,1,1,0
VMJ6L66041,BLR,PK02,BK16,1,82.1238708,22.9701691,25.2999992,6.39775276,245,40.97,73.0252914,24.98703,73.8878098,27.0395622,1,1,0
VMJ6L66028,BLR,PK02,BK16,2,82.2179031,23.0642052,25.2999992,6.2449441,245,40.97,73.0252914,24.98703,74.0175095,27.0071335,1,1,1
AZ06M85889,S101,PK02,BK01,80,81.7380066,23.0966301,25.2999992,6.39550591,245,40.97,73.0252914,24.98703,74.0175095,27.0071335,1,1,1
VMJ6L66030,BLR,PK02,BK16,4,81.8352814,23.0642052,25.2999992,6.34157324,245,40.97,73.0252914,24.98703,74.1147919,26.9747086,1,1,0
AZ06M85878,S101,PK02,BK33,6925,81.7055817,23.0966301,25.2999992,6.87865162,245,40.97,73.0252914,24.98703,74.1147919,27.0071335,1,1,1
AWJ6L11458,W207,MK09,BK11,14,81.2256851,23.129055,25.2999992,6.38426971,245,40.97,73.0252914,24.98703,73.9526596,27.0071335,1,1,1
AZ06M85888,S101,PK02,BK01,8,81.3553848,23.0642052,25.2999992,6.76404524,245,40.97,73.0252914,24.98703,74.0499344,27.0071335,1,1,1
AWJ6L11464,W207,MK09,BK11,4,81.3229599,23.0966301,25.2999992,7.02921343,245,40.97,73.0252914,24.98703,73.9526596,27.0071335,1,1,0
AWJ6L11460,W207,MK09,BK11,3,80.9046707,23.129055,25.2999992,6.22022486,245,40.97,73.0252914,24.98703,73.9850845,27.0071335,1,1,1
AWJ6L11466,W207,MK09,BK11,5,81.066803,23.1939049,25.2999992,6.60898876,245,40.97,73.0252914,24.98703,74.0499344,26.9747086,1,1,1
AWJ6L11467,W207,MK09,BK11,3,80.5869064,23.2911835,25.2999992,6.34606743,245,40.97,73.0252914,24.98703,74.0175095,27.0071335,1,1,1
AWJ6L11461,W207,MK09,BK11,3,80.7133636,23.3236084,25.2999992,6.51235962,245,40.97,73.0252914,24.98703,74.0175095,27.0395622,1,1,1
AW06M77609,W207,PK02,BK07,1153,80.3599243,23.3852158,25.2999992,6.4000001,245,40.97,73.0252914,24.98703,74.0175095,27.0071335,1,1,0
AWJ6L11468,W207,MK09,BK11,3,80.3599243,23.4824905,25.2999992,6.30337095,245,40.97,73.0252914,24.98703,74.0499344,27.0395622,1,1,1
VBJ6L00054,BLR,MK01,BK16,38,80.298317,23.5797691,25.2999992,6.35955048,245,40.97,73.0252914,24.98703,74.2412491,27.0395622,1,1,0
ARJ6L62150,LTV,MK01,BK16,2,79.5590134,23.6738014,25.2999992,6.31910133,245,40.97,73.0252914,24.98703,74.0499344,27.0071335,1,1,0
VBJ6L00071,BLR,MK01,BK16,14,77.0622559,24.1861229,25.3999996,6.34157324,245,40.97,73.0252914,24.98703,73.9850845,27.0071335,1,1,0
AWJ6L11469,W207,MK09,BK11,31,75.6517563,24.3806763,25.3999996,6.86292124,245,40.97,73.0252914,24.98703,73.9526596,27.0071335,1,1,0
AWJ6L11463,W207,MK09,BK11,2,76.0992279,24.2834015,25.3999996,6.43370771,245,40.97,72.9928665,25.1167336,74.0175095,27.0395622,1,1,0
VPJ6L17587,BLRPICKUP,PK02,BK08,86,74.9773026,24.4422836,25.3999996,6.29887629,245,40.97,72.8631668,25.0843086,73.8878098,27.0395622,1,1,0
ARJ6L62187,LTV,MK01,BK16,8,75.3955917,24.4422836,25.3999996,6.56179762,245,40.97,72.9280167,25.0518837,73.9202347,27.0071335,1,0,0
ARJ6L62193,LTV,MK01,BK16,2,74.2412491,24.4747086,25.5,6.2943821,245,40.97,72.8631668,25.1167336,73.8553848,26.9747086,1,0,0
VBJ6L00050,BLR,MK01,BK16,2,73.9202347,24.4422836,25.5,6.57528114,245,40.97,72.8631668,25.1167336,73.8553848,26.9747086,1,1,0
ARJ6L62191,LTV,MK01,BK16,2,74.0823669,24.4747086,25.3999996,6.30561781,245,40.97,72.8631668,25.0518837,73.9526596,26.9747086,1,0,0
ARJ6L62188,LTV,MK01,BK16,2,73.6316528,24.5719872,25.3999996,6.74157333,245,40.97,72.8631668,25.0518837,73.9202347,26.9747086,1,0,0
VPJ6L17570,BLRPICKUP,PK02,BK08,14,74.5298309,24.5395622,25.5,6.373034,245,40.97,72.8631668,25.1167336,74.0499344,27.0395622,2,1,1
ARJ6L62171,LTV,MK01,BK16,6,73.8553848,24.636837,25.5,6.32584286,245,40.97,73.0252914,25.1815834,73.9202347,27.0719872,1,0,1
ARJ6L62194,LTV,MK01,BK16,1,73.0869064,24.6044121,25.5,6.28539324,245,40.97,72.8955917,25.1491585,73.8878098,27.0719872,1,0,1
AZ06M85893,S101,PK02,BK01,72,72.5421524,24.6044121,25.5,6.61573029,245,40.97,72.8955917,25.1167336,73.8262024,27.0071335,1,1,1
AZ06M85890,S101,PK02,BK01,7,71.5823593,24.7632942,25.5,6.29887629,245,40.97,72.798317,25.1167336,73.9526596,27.0395622,1,1,1
VBJ6L22368,BLR,MK01,BK16,11,71.1965027,24.795723,25.5,6.44269657,245,40.97,72.9280167,25.1491585,73.8553848,26.9747086,1,0,0
AWJ6L11472,W207,MK09,BK11,32,72.480545,24.6984444,25.5,6.25617981,245,40.97,72.9280167,25.019455,74.0499344,27.0071335,1,1,0
ARJ6L62198,LTV,MK01,BK16,4,71.3586273,24.8605728,25.5,6.86292124,245,40.97,73.0252914,25.1167336,73.8262024,26.9747086,1,0,0
ARJ6L62232,LTV,MK01,BK16,2,71.6147919,24.8929977,25.5,6.29887629,245,40.97,73.0252914,25.1815834,74.0175095,26.9747086,1,0,0
ARJ6L62134,LTV,MK01,BK16,2,71.5499344,24.9546051,25.5,6.45617962,245,40.97,72.9928665,25.1491585,74.1439743,27.0071335,1,0,0
ARJ6L62208,LTV,MK01,BK16,1,71.6472168,24.98703,25.5,6.36853933,245,40.97,73.0544739,25.2431908,74.1763992,27.0719872,1,0,0
ARJ6L62131,LTV,MK01,BK16,2,70.781456,25.1815834,25.5,6.19550562,245,40.97,73.0544739,25.2756195,72.6394348,26.6861229,1,0,0
ARJ6L62204,LTV,MK01,BK16,2,68.8586273,25.4377441,25.5,6.9280901,245,40.97,72.8631668,25.3728943,72.6070099,26.3975372,1,0,0
ARJ6L62207,LTV,MK01,BK16,2,69.3709488,25.5317802,25.6000004,6.35730362,245,40.97,72.8955917,25.2756195,72.5745773,26.2062263,1,0,1
AZ06M85895,S101,PK02,BK01,19,69.5298309,25.5966301,25.6000004,6.26292133,245,40.97,73.0252914,25.4377441,72.5745773,26.0149155,1,1,1
VBJ6L00067,BLR,MK01,BK16,4,66.0376129,25.9500656,25.6000004,6.894382,245,40.97,72.798317,25.5642052,72.7367096,25.9176407,1,0,0
AWJ6L11470,W207,MK09,BK11,18,66.1673203,25.9824905,25.6000004,6.51685381,245,40.97,72.8307419,25.4993515,72.4481201,25.8527908,1,1,1
ARJ6L62132,LTV,MK01,BK16,8,64.1796417,26.1413765,25.6000004,6.29662943,245,40.97,72.7367096,25.2431908,72.0298309,25.5317802,1,0,0
VNJ6L62911,BLR,MK01,BK16,4,64.3741913,26.0441017,25.6000004,6.58876419,245,40.97,73.0544739,25.2756195,71.5175095,25.4377441,2,1,0
ARJ6L21740,MPV,MK01,BK16,2,63.6997414,26.1738014,25.6000004,6.22921371,245,40.97,72.798317,25.1491585,71.6796417,25.4053192,1,1,0
VBJ6L22662,BLR,MK01,BK16,3,63.1874199,26.1089516,25.7000008,6.50112343,245,40.97,72.9604416,25.0843086,71.7088242,25.2756195,1,0,0
AWJ6L11474,W207,MK09,BK11,17,64.3741913,26.1089516,25.7000008,6.38651705,245,40.97,72.9928665,25.1491585,71.8385239,25.2431908,1,1,0
VBJ6L20923,BLR,MK01,BK16,4,62.2276268,26.8774338,25.7000008,6.72359562,245,40.97,73.0252914,25.3080444,72.5421524,25.2756195,1,0,1
ARJ6L62217,LTV,MK01,BK16,1,62.2276268,26.8774338,25.7000008,6.72359562,245,40.97,73.0252914,25.3080444,72.5421524,25.3080444,1,0,0
ARJ6L62219,LTV,MK01,BK16,2,62.0979271,27.0719872,25.7000008,6.46516848,245,40.97,72.9928665,25.4053192,72.3832703,25.3080444,1,0,0
AZ06M85897,S101,PK02,BK01,27,60.62257,27.1984444,25.7000008,6.41348314,245,40.97,72.9928665,25.4993515,72.3508453,25.3080444,1,1,1
ARJ6L62167,LTV,MK04,####,188,62.772377,26.9098587,25.7000008,6.85393286,245,40.97,73.0252914,25.4053192,72.7042847,25.2140083,2,0,0
VNJ6L63425,BLR,MK01,BK16,8,61.8741913,27.1335945,25.7000008,6.30561781,245,40.97,73.0252914,25.4053192,73.2166061,25.1815834,1,0,1
VPJ6L17578,BLRPICKUP,PK02,BK08,74,64.3741913,26.8450089,25.7999992,6.24269676,245,40.97,73.0252914,25.3404694,73.5992279,25.3404694,2,1,0
AWJ6L11481,W207,MK09,BK11,24,63.6348915,26.8774338,25.7999992,6.373034,245,40.97,73.0869064,25.4053192,73.5992279,25.4053192,1,1,0
ARJ6L62050,LTV,MK01,BK16,17,61.1997414,27.3897552,25.7999992,6.27865171,245,40.97,72.798317,25.4377441,72.1271133,25.787941,1,1,1
AWJ6L11471,W207,MK09,BK11,11,60.0486412,27.4221802,25.7999992,6.75056171,245,40.97,72.8307419,25.629055,72.2243881,25.9176407,1,1,1
VBJ6L00002,BLR,MK01,BK16,8,60.0486412,27.1984444,25.8999996,6.62022495,245,40.97,72.798317,25.3728943,72.4481201,25.6614799,1,0,0
VBJ6L23007,BLR,MK01,BK16,5,59.0207558,27.4546051,25.8999996,6.45617962,245,40.97,72.6718597,25.4377441,73.0869064,25.4377441,1,0,0
AWJ6L11478,W207,MK09,BK11,52,57.1627769,28.2555122,26,6.39550591,245,40.97,73.1193314,25.4053192,72.9604416,25.7263298,1,1,0
VBJ6L00082,BLR,MK01,BK16,46,55.4669266,28.7354088,26,6.86067438,245,40.97,72.9280167,25.7587547,72.9280167,25.7587547,1,0,0
VPJ6L17569,BLRPICKUP,PK02,BK08,69,55.5933876,28.5765266,26.1000004,6.373034,245,40.97,73.0252914,25.6614799,72.8955917,25.7587547,1,1,1
AWJ6L11485,W207,PK02,BK07,197,56.0408592,28.4500656,26.1000004,6.93932581,245,40.97,72.9928665,25.5966301,72.8955917,25.7587547,1,1,1
AZ06M85892,S101,PK02,BK01,90,54.6660194,28.8975372,26.1000004,6.33483171,245,40.97,73.0544739,25.7263298,72.8955917,25.7263298,1,1,0
AZ06M85896,S101,PK02,BK01,2,53.0317802,29.2509727,26.1000004,6.80449438,245,40.97,72.8631668,25.787941,73.1517563,25.7587547,1,1,1
VPJ6L17566,BLRPICKUP,PK02,BK08,9,53.6057091,29.280159,26.1000004,6.15955067,245,40.97,72.798317,25.8203659,73.2166061,25.6939049,1,1,0
VBJ6L00037,BLR,MK01,BK16,13,52.8048019,29.2509727,26.1000004,6.2337079,245,40.97,72.9604416,25.787941,73.7937775,25.629055,1,0,0
AWJ6L11479,W207,MK09,BK11,18,53.4468231,28.994812,26.1000004,6.3393259,245,40.97,73.0869064,25.6614799,73.6965027,25.5317802,1,1,1
VNJ6L62803,BLR,MK01,BK16,8,52.645916,28.9623871,26.2000008,6.25393248,245,40.97,72.8955917,25.4993515,74.4001312,25.3080444,1,0,0
AWJ6L11488,W207,PK02,BK10,1549,52.2924805,29.3125839,26.2000008,6.39550591,245,40.97,73.0252914,25.629055,74.5946884,25.2431908,1,1,1
AWJ6L11475,W207,MK09,BK11,16,51.2354088,29.763298,26.2000008,6.33707857,245,40.97,73.1517563,25.9500656,74.3385239,25.4701691,1,1,0
AWJ6L11487,W207,PK02,BK10,9,49.121273,30.1134911,26.2000008,6.25617981,245,40.97,72.9928665,26.0765266,74.4001312,25.5317802,1,1,0
AWJ6L11476,W207,PK02,BK08,29,51.5239983,29.3125839,26.2999992,6.24719095,245,40.97,73.1193314,25.8203659,73.1193314,25.8852158,1,1,1
AWJ6L11484,W207,MK09,BK11,28,48.3527908,30.2431908,26.3999996,6.92134857,245,40.97,72.9928665,25.9500656,74.497406,25.3404694,1,1,0
AWJ6L11498,W207,MK09,BK11,9,48.3203659,29.5395622,26.3999996,6.56853962,245,40.97,72.8307419,25.8527908,73.3754883,25.4377441,1,1,0
VPJ6L17582,BLRPICKUP,PK02,BK08,38,47.6491585,30.787941,26.5,6.23146057,245,40.97,72.8307419,25.8527908,74.273674,25.4993515,1,1,0
AZ06M85898,S101,PK02,BK01,73,47.8404694,30.5966301,26.5,6.21797752,245,40.97,73.0544739,25.9824905,74.3709488,25.5966301,1,1,0
AZ06M85903,S101,MK09,BK11,17,49.4422836,30.5966301,26.6000004,6.19775295,245,40.97,73.1841812,26.1738014,74.1147919,25.6939049,1,1,0
AWJ6L11499,W207,MK09,BK11,2,47.3897552,30.787941,26.6000004,6.18426991,245,40.97,73.0252914,26.1738014,74.0499344,25.7587547,1,1,0
AWJ6L11457,W207,MK09,BK11,2,48.4176407,30.4993515,26.6000004,6.25842714,245,40.97,72.9928665,26.1089516,73.9526596,25.8527908,1,1,1
VPJ6L17581,BLRPICKUP,PK02,BK08,18,46.9422836,30.9468231,26.6000004,6.90786505,245,40.97,72.9280167,26.0441017,73.5700378,26.0441017,1,1,1
AZ06M85900,S101,PK02,BK01,17,50.979248,30.0194588,26.6000004,6.64044952,245,40.97,73.1193314,26.1413765,73.5376129,26.0149155,1,1,0
AZ06M85904,S101,MK09,BK11,32,48.5441017,30.787941,26.7000008,6.77528095,245,40.97,72.8307419,26.1738014,73.2490311,26.621273,1,1,0
AZ06M85899,S101,PK02,BK01,24,48.129055,30.9468231,26.7000008,6.45168543,245,40.97,72.9604416,26.1413765,72.7042847,26.5888481,1,1,0
AWJ6L11490,W207,PK02,BK01,2,49.2185478,30.8527908,26.7000008,6.366292,245,40.97,72.9928665,26.1738014,72.7042847,26.5596657,1,1,0
AWJ6L11492,W207,MK08,BK12,1476,49.153698,31.0765266,26.7999992,6.2943821,245,40.97,73.1517563,26.27108,73.0544739,26.5272408,1,1,0
VBJ6L00068,BLR,MK01,BK16,110,50.1783409,30.5966301,26.7999992,6.211236,245,40.97,73.1193314,26.4299622,73.7937775,26.3651123,1,1,0
VNK6L63687,BLR,MK01,BK16,6,38.3236084,30.787941,23.6000004,6.99101114,514,42.15,70.01297,24.3806763,67.51297,25.8852158,1,0,0
VNK6L63701,BLR,MK01,BK16,3,36.6893654,30.8527908,23.7999992,7.12359571,514,42.15,69.8508453,24.2185478,67.3216629,25.629055,1,0,0
VBK6L00218,BLR,MK01,BK16,2,37.0752296,30.9468231,24,7.75955057,514,42.15,70.0745773,24.153698,67.6718597,25.3728943,1,0,0
VBK6L25234,BLR,MK01,BK16,3,36.5304794,31.0441017,24.2999992,7.58202267,514,42.15,69.9481201,24.153698,68.7613525,24.98703,1,0,0
VBK6L00211,BLR,MK01,BK16,4,36.0473442,31.3002625,24.7000008,7.04943848,514,42.15,70.0745773,24.2185478,70.2042847,24.5719872,1,0,0
VPJ6L17215,BLRPICKUP,MK01,BK16,8,32.010376,31.9422836,25.1000004,7.66516876,514,42.15,70.0745773,24.2185478,71.3586273,24.0272408,2,1,0
VBK6L00233,BLR,MK01,BK16,3,32.8437119,31.9422836,25.1000004,6.98426962,514,42.15,69.9481201,23.8975372,71.4202347,23.9299622,1,0,0
VBK6L25239,BLR,MK01,BK16,2,33.9656296,31.5888481,24.1000004,7.04719114,514,42.15,70.1394348,23.8359299,71.2289276,23.9299622,1,0,0
VBK6L00245,BLR,MK01,BK16,3,34.8638153,31.2029839,23.6000004,6.82022476,514,42.15,70.2042847,23.8035049,70.5901489,24.0920906,1,0,0
VBK6L00179,BLR,MK01,BK16,5,34.510376,31.2354088,23.8999996,7.75056171,514,42.15,70.01297,23.8683548,69.5006485,24.4098587,1,0,0
VNK6L63630,BLR,MK01,BK16,1,34.510376,31.3651123,24,6.96404505,514,42.15,70.01297,23.8683548,69.4682236,24.4098587,1,0,0
VPK6L17753,BLRPICKUP,MK01,BK16,3,33.7743187,31.5239983,24.3999996,7.06067419,514,42.15,69.9156952,23.7710762,69.4033737,24.3806763,1,0,1
VBK6L00183,BLR,MK01,BK16,3,32.9409866,31.621273,24.6000004,7.75056171,514,42.15,70.01297,23.7710762,69.5946884,24.2509727,1,0,0
VBK6L00195,BLR,MK01,BK16,2,33.0998726,31.4915695,24.7999992,7.58202267,514,42.15,70.01297,23.7062263,69.8508453,24.1245155,1,0,0
